location_id,location_name,cause,intervention,population_age,predicted_icer_usd,predicted_icer_usd_median,predicted_icer_usd_lower,predicted_icer_usd_upper,predicted_icer_usd_25th_per,predicted_icer_usd_75th_per,region_min_icer,country_min_icer,country_max_icer,region_max_icer,total_ratio_count,kw_ratio_count,dalys_per_100k,prevalence_per_100k,burden_total,prevalence_total,input_per_year_per_test_cost,GDP_2019usd,efficacy,sensitivity,specificity,region_name,super_region_name,Status,u_l_ratio,intervention_type,cause_intervention,gdp_threshold_ochelak,gdp_threshold_pichon
182,malawi,Tuberculosis,Preventive therapy for TB,adults,902,544,80,4156,292,1009,,,,,,,2801,17940,295891.3,1895210.9,3.45,522,64,,,eastern sub-saharan africa,sub-saharan africa,eligible,52.14,prevention,Tuberculosis prevention,0.44,0.38
182,malawi,HIV/AIDS,PREP for heterosexuals,adults,8032,4371,410,38242,2051,8697,1137,1137,1137,93667,2,2,6906,9174,729613.8,969135.4,28.8,522,67,,,eastern sub-saharan africa,sub-saharan africa,eligible,93.32,prevention,HIV/AIDS prevention,0.44,0.38
182,malawi,HIV/AIDS,PREP for MSM,adults,10838,5868,539,53214,2766,11802,1137,1137,1137,93667,2,2,3002,3394,317132.9,358501,28.8,522,67,,,eastern sub-saharan africa,sub-saharan africa,eligible,98.73,prevention,HIV/AIDS prevention,0.44,0.38
13,malaysia,Syphilis,Antental syphilis screening,0 to 11 m,44,38,12,115,25,54,,287,287,,1,1,276,0,1482.9,0,0.6,11261,,86,99,southeast asia,"southeast asia, east asia, and oceania",eligible,9.54,prevention,Syphilis prevention,0.6,0.39
13,malaysia,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,210,25878,65794.9,8100290,11.27,11261,93,,,southeast asia,"southeast asia, east asia, and oceania",eligible,196.74,prevention,Tuberculosis prevention,0.6,0.39
13,malaysia,Malaria,IPT for pregnant women,0 to 11 m,360,298,93,966,207,456,,,,,,,2,106,9.27853579,570.9641462,3.6,11261,61,,,southeast asia,"southeast asia, east asia, and oceania",not eligible,10.41,prevention,Malaria prevention,0.6,0.39
13,malaysia,Malaria,IPT for infants,0 to 11 m,732,601,196,2030,411,903,,,,,,,2,106,9.27853579,570.9641462,1.2,11261,30,,,southeast asia,"southeast asia, east asia, and oceania",not eligible,10.36,prevention,Malaria prevention,0.6,0.39
13,malaysia,Malaria,Malaria vaccine,0 to 4 y,1693,1438,460,4015,986,2194,,,,,,,2,198,46.63367352,5087.161272,8,11261,36,,,southeast asia,"southeast asia, east asia, and oceania",not eligible,8.74,prevention,Malaria prevention,0.6,0.39
13,malaysia,Tuberculosis,Xpert TB test,all ages,2042,1455,293,7278,904,2582,,,,,,,210,25878,65794.9,8100290,12.1,11261,,64.6,99,southeast asia,"southeast asia, east asia, and oceania",eligible,24.81,prevention,Tuberculosis prevention,0.6,0.39
13,malaysia,Tuberculosis,Preventive therapy for TB,adults,2363,1737,356,8685,1011,2919,,,,,,,274,33014,64613.2,7793540.2,3.45,11261,64,,,southeast asia,"southeast asia, east asia, and oceania",eligible,24.43,prevention,Tuberculosis prevention,0.6,0.39
13,malaysia,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",2613,1379,159,12364,674,3068,,,,,,,4241,2195,22763.3,11782.6,58.2,11261,93.5,,,southeast asia,"southeast asia, east asia, and oceania",eligible,77.67,prevention,HIV/AIDS prevention,0.6,0.39
13,malaysia,Tuberculosis,BCG vaccine against TB,0 to 4 y,3366,2226,374,13314,1208,4096,,,,,,,23,4929,597.3,126554.2,0.01,11261,80,,,southeast asia,"southeast asia, east asia, and oceania",eligible,35.64,prevention,Tuberculosis prevention,0.6,0.39
13,malaysia,HIV/AIDS,ART for prevention,adults,4823,2719,335,21632,1322,5455,,,,,,,258,231,60924.2,54459.8,58.2,11261,93.5,,,southeast asia,"southeast asia, east asia, and oceania",eligible,64.65,art,HIV/AIDS art,0.6,0.39
13,malaysia,HIV/AIDS,ART for prevention,0 to 9 y,6508,3776,424,28884,1689,7518,,,,,,,629,34,32305.1,1755.6,133.5,11261,93.5,,,southeast asia,"southeast asia, east asia, and oceania",eligible,68.06,art,HIV/AIDS art,0.6,0.39
13,malaysia,Malaria,Bed nets,all ages,6925,5964,1814,17085,3986,8843,,,,,,,2,94,691.5104331,29322.98669,0.72,11261,44,,,southeast asia,"southeast asia, east asia, and oceania",not eligible,9.42,prevention,Malaria prevention,0.6,0.39
13,malaysia,HIV/AIDS,PREP for heterosexuals,adults,18289,10069,864,86973,4543,19841,,,,,,,258,231,60924.2,54459.8,28.8,11261,67,,,southeast asia,"southeast asia, east asia, and oceania",eligible,100.68,prevention,HIV/AIDS prevention,0.6,0.39
13,malaysia,HIV/AIDS,PREP for MSM,adults,21390,11570,1089,106033,5451,24084,,,,,,,169,166,39903.6,39119.5,28.8,11261,67,,,southeast asia,"southeast asia, east asia, and oceania",eligible,97.38,prevention,HIV/AIDS prevention,0.6,0.39
14,maldives,Syphilis,Antental syphilis screening,0 to 11 m,28,24,8,71,16,34,,,,,,,622,0,51.8,0,0.6,12438,,86,99,southeast asia,"southeast asia, east asia, and oceania",eligible,9.32,prevention,Syphilis prevention,0.39,0.77
14,maldives,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,91,23415,451.5,116702.8,11.27,12438,93,,,southeast asia,"southeast asia, east asia, and oceania",eligible,196.74,prevention,Tuberculosis prevention,0.39,0.77
14,maldives,Tuberculosis,BCG vaccine against TB,0 to 4 y,1834,1261,222,6812,706,2310,,,,,,,54,4356,22.1,1793.6,0.01,12438,80,,,southeast asia,"southeast asia, east asia, and oceania",eligible,30.74,prevention,Tuberculosis prevention,0.39,0.77
14,maldives,Tuberculosis,Xpert TB test,all ages,2578,1826,372,9299,1125,3237,,,,,,,91,23415,451.5,116702.8,12.1,12438,,64.6,99,southeast asia,"southeast asia, east asia, and oceania",eligible,24.96,prevention,Tuberculosis prevention,0.39,0.77
14,maldives,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",4162,2296,262,18731,1114,4895,,,,,,,348,109,29,9,58.2,12438,93.5,,,southeast asia,"southeast asia, east asia, and oceania",eligible,71.49,prevention,HIV/AIDS prevention,0.39,0.77
14,maldives,Tuberculosis,Preventive therapy for TB,adults,4254,3145,666,15598,1857,5258,,,,,,,109,28990,422.2,112593.1,3.45,12438,64,,,southeast asia,"southeast asia, east asia, and oceania",eligible,23.44,prevention,Tuberculosis prevention,0.39,0.77
14,maldives,HIV/AIDS,ART for prevention,adults,9277,5172,527,43333,2258,10730,,,,,,,11,4,42,15.6,58.2,12438,93.5,,,southeast asia,"southeast asia, east asia, and oceania",eligible,82.27,art,HIV/AIDS art,0.39,0.77
14,maldives,HIV/AIDS,ART for prevention,0 to 9 y,12090,6533,597,58120,2782,14216,,,,,,,7,1,5.4,0.7,133.5,12438,93.5,,,southeast asia,"southeast asia, east asia, and oceania",eligible,97.35,art,HIV/AIDS art,0.39,0.77
14,maldives,HIV/AIDS,PREP for heterosexuals,adults,55743,30746,2698,266690,13842,61208,,,,,,,11,4,42,15.6,28.8,12438,67,,,southeast asia,"southeast asia, east asia, and oceania",eligible,98.84,prevention,HIV/AIDS prevention,0.39,0.77
14,maldives,HIV/AIDS,PREP for MSM,adults,98079,53559,5238,479428,23841,108534,,,,,,,2,1,8.6,4.9,28.8,12438,67,,,southeast asia,"southeast asia, east asia, and oceania",eligible,91.53,prevention,HIV/AIDS prevention,0.39,0.77
211,mali,Malaria,IPT for pregnant women,0 to 11 m,6,5,2,17,4,8,,,,,2,,47494,9332,428406.7927,84172.76841,3.6,963,61,,,western sub-saharan africa,sub-saharan africa,eligible,9.07,prevention,Malaria prevention,0.13,0.14
211,mali,Syphilis,Antental syphilis screening,0 to 11 m,7,6,2,18,4,9,,6,6,,1,1,20028,0,180654.5,0,0.6,963,,86,99,western sub-saharan africa,sub-saharan africa,eligible,9.78,prevention,Syphilis prevention,0.13,0.14
211,mali,Malaria,IPT for infants,0 to 11 m,13,11,4,34,8,16,,,,,2,,47494,9332,428406.7927,84172.76841,1.2,963,30,,,western sub-saharan africa,sub-saharan africa,eligible,8.85,prevention,Malaria prevention,0.13,0.14
211,mali,Malaria,Malaria vaccine,0 to 4 y,38,33,11,93,23,49,,136,136,,2,2,30451,13041,1237615.063,530015.1655,8,963,36,,,western sub-saharan africa,sub-saharan africa,eligible,8.65,prevention,Malaria prevention,0.13,0.14
211,mali,Malaria,Bed nets,all ages,78,68,23,192,47,95,,,,,2,,6611,11682,1448938.893,2560451.58,0.72,963,44,,,western sub-saharan africa,sub-saharan africa,eligible,8.22,prevention,Malaria prevention,0.13,0.14
211,mali,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,1200,19347,262896.1,4240315.8,11.27,963,93,,,western sub-saharan africa,sub-saharan africa,eligible,196.74,prevention,Tuberculosis prevention,0.13,0.14
211,mali,Tuberculosis,BCG vaccine against TB,0 to 4 y,237,146,22,903,78,276,,,,,,,2312,9611,93962.8,390637.8,0.01,963,80,,,western sub-saharan africa,sub-saharan africa,eligible,40.85,prevention,Tuberculosis prevention,0.13,0.14
211,mali,Tuberculosis,Xpert TB test,all ages,520,376,75,1822,226,650,,,,,,,1200,19347,262896.1,4240315.8,12.1,963,,64.6,99,western sub-saharan africa,sub-saharan africa,eligible,24.32,prevention,Tuberculosis prevention,0.13,0.14
211,mali,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",620,326,37,2846,156,698,,,,,,,12995,6198,117217.9,55907.6,58.2,963,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,77.33,prevention,HIV/AIDS prevention,0.13,0.14
211,mali,HIV/AIDS,ART for prevention,adults,1092,604,73,5063,296,1228,,,,,,,1803,892,208974.4,103379.3,58.2,963,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,68.98,art,HIV/AIDS art,0.13,0.14
211,mali,Tuberculosis,Preventive therapy for TB,adults,1256,806,133,5635,442,1441,,,,,,,1393,29817,161408.6,3455999,3.45,963,64,,,western sub-saharan africa,sub-saharan africa,eligible,42.5,prevention,Tuberculosis prevention,0.13,0.14
211,mali,HIV/AIDS,ART for prevention,0 to 9 y,1533,869,98,7210,392,1726,,,,,,,505,96,37661.9,7178.6,133.5,963,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,73.64,art,HIV/AIDS art,0.13,0.14
211,mali,HIV/AIDS,PREP for heterosexuals,adults,9427,5160,456,43997,2377,10317,5778,36224,36224,39957,1,1,1803,892,208974.4,103379.3,28.8,963,67,,,western sub-saharan africa,sub-saharan africa,eligible,96.46,prevention,HIV/AIDS prevention,0.13,0.14
211,mali,HIV/AIDS,PREP for MSM,adults,13016,6998,650,63630,3338,14290,5778,36224,36224,39957,1,1,735,324,85164.4,37586.4,28.8,963,67,,,western sub-saharan africa,sub-saharan africa,eligible,97.91,prevention,HIV/AIDS prevention,0.13,0.14
24,marshall islands,Syphilis,Antental syphilis screening,0 to 11 m,8,7,2,20,5,10,,,,,,,11258,0,137.1,0,0.6,4114,,86,99,oceania,"southeast asia, east asia, and oceania",eligible,9.05,prevention,Syphilis prevention,0.51,1.3
24,marshall islands,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,557,39005,316.6,22171.2,11.27,4114,93,,,oceania,"southeast asia, east asia, and oceania",eligible,196.74,prevention,Tuberculosis prevention,0.51,1.3
24,marshall islands,Tuberculosis,Xpert TB test,all ages,412,297,63,1470,181,520,,,,,,,557,39005,316.6,22171.2,12.1,4114,,64.6,99,oceania,"southeast asia, east asia, and oceania",eligible,23.4,prevention,Tuberculosis prevention,0.51,1.3
24,marshall islands,Tuberculosis,BCG vaccine against TB,0 to 4 y,1332,865,137,5204,471,1639,,,,,,,120,17636,7.3,1076.1,0.01,4114,80,,,oceania,"southeast asia, east asia, and oceania",eligible,37.96,prevention,Tuberculosis prevention,0.51,1.3
24,marshall islands,Tuberculosis,Preventive therapy for TB,adults,1371,978,189,4931,566,1653,,,,,,,792,52186,304.1,20036.7,3.45,4114,64,,,oceania,"southeast asia, east asia, and oceania",eligible,26.13,prevention,Tuberculosis prevention,0.51,1.3
24,marshall islands,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",1824,966,110,8404,469,2101,,,,,,,7482,2547,91.1,31,58.2,4114,93.5,,,oceania,"southeast asia, east asia, and oceania",eligible,76.4,prevention,HIV/AIDS prevention,0.51,1.3
24,marshall islands,HIV/AIDS,ART for prevention,adults,3550,2012,245,16049,954,4047,,,,,,,493,180,189.3,69.3,58.2,4114,93.5,,,oceania,"southeast asia, east asia, and oceania",eligible,65.45,art,HIV/AIDS art,0.51,1.3
24,marshall islands,HIV/AIDS,ART for prevention,0 to 9 y,5058,2907,317,23372,1288,5806,,,,,,,169,19,20.9,2.3,133.5,4114,93.5,,,oceania,"southeast asia, east asia, and oceania",eligible,73.82,art,HIV/AIDS art,0.51,1.3
24,marshall islands,HIV/AIDS,PREP for heterosexuals,adults,14576,8024,694,69940,3607,15782,,,,,,,493,180,189.3,69.3,28.8,4114,67,,,oceania,"southeast asia, east asia, and oceania",eligible,100.84,prevention,HIV/AIDS prevention,0.51,1.3
24,marshall islands,HIV/AIDS,PREP for MSM,adults,19257,10388,977,95170,4923,21697,,,,,,,228,86,87.6,33.1,28.8,4114,67,,,oceania,"southeast asia, east asia, and oceania",eligible,97.43,prevention,HIV/AIDS prevention,0.51,1.3
212,mauritania,Syphilis,Antental syphilis screening,0 to 11 m,9,8,2,22,5,11,,5,5,,1,1,12665,0,13373.3,0,0.6,1779,,86,99,western sub-saharan africa,sub-saharan africa,eligible,9.61,prevention,Syphilis prevention,0.26,0.3
212,mauritania,Malaria,IPT for pregnant women,0 to 11 m,9,8,3,24,5,12,,,,,1,,22392,6199,23643.96141,6546.176795,3.6,1779,61,,,western sub-saharan africa,sub-saharan africa,eligible,9.17,prevention,Malaria prevention,0.26,0.3
212,mauritania,Malaria,IPT for infants,0 to 11 m,19,16,5,50,11,23,,,,,1,,22392,6199,23643.96141,6546.176795,1.2,1779,30,,,western sub-saharan africa,sub-saharan africa,eligible,9.07,prevention,Malaria prevention,0.26,0.3
212,mauritania,Malaria,Malaria vaccine,0 to 4 y,55,47,15,134,33,71,,551,551,,1,1,8094,8740,42997.18647,46430.02063,8,1779,36,,,western sub-saharan africa,sub-saharan africa,eligible,8.64,prevention,Malaria prevention,0.26,0.3
212,mauritania,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,428,16926,17197.4,679464.7,11.27,1779,93,,,western sub-saharan africa,sub-saharan africa,eligible,196.74,prevention,Tuberculosis prevention,0.26,0.3
212,mauritania,Malaria,Bed nets,all ages,128,112,38,312,77,157,,,,,1,,2575,7582,103372.8065,304370.9274,0.72,1779,44,,,western sub-saharan africa,sub-saharan africa,eligible,8.14,prevention,Malaria prevention,0.26,0.3
212,mauritania,Tuberculosis,Xpert TB test,all ages,669,480,95,2378,288,826,,,,,,,428,16926,17197.4,679464.7,12.1,1779,,64.6,99,western sub-saharan africa,sub-saharan africa,eligible,25.09,prevention,Tuberculosis prevention,0.26,0.3
212,mauritania,Tuberculosis,BCG vaccine against TB,0 to 4 y,918,552,79,3773,290,1088,,,,,,,270,7762,1433.3,41232.7,0.01,1779,80,,,western sub-saharan africa,sub-saharan africa,eligible,47.83,prevention,Tuberculosis prevention,0.26,0.3
212,mauritania,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",1496,820,93,6982,392,1745,,,,,,,257,281,271.5,296.3,58.2,1779,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,74.92,prevention,HIV/AIDS prevention,0.26,0.3
212,mauritania,Tuberculosis,Preventive therapy for TB,adults,1865,1251,229,7805,692,2141,,,,,,,639,24395,15336.5,585893.2,3.45,1779,64,,,western sub-saharan africa,sub-saharan africa,eligible,34.1,prevention,Tuberculosis prevention,0.26,0.3
212,mauritania,HIV/AIDS,ART for prevention,adults,2644,1522,168,12083,679,3021,,,,,,,51,49,1233,1183.9,58.2,1779,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,71.84,art,HIV/AIDS art,0.26,0.3
212,mauritania,HIV/AIDS,ART for prevention,0 to 9 y,4560,2432,234,21188,1046,5184,,,,,,,5,2,50.4,17.2,133.5,1779,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,90.51,art,HIV/AIDS art,0.26,0.3
212,mauritania,HIV/AIDS,PREP for heterosexuals,adults,32236,17773,1538,152090,7981,35141,5778,31607,31607,39957,1,1,51,49,1233,1183.9,28.8,1779,67,,,western sub-saharan africa,sub-saharan africa,eligible,98.92,prevention,HIV/AIDS prevention,0.26,0.3
212,mauritania,HIV/AIDS,PREP for MSM,adults,35774,19545,1852,179865,8951,39885,5778,31607,31607,39957,1,1,39,34,937.8,805.6,28.8,1779,67,,,western sub-saharan africa,sub-saharan africa,eligible,97.12,prevention,HIV/AIDS prevention,0.26,0.3
183,mauritius,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,48,27928,608.6,356552.3,11.27,11083,93,,,southeast asia,"southeast asia, east asia, and oceania",not eligible,196.74,prevention,Tuberculosis prevention,0.52,0.44
183,mauritius,Syphilis,Antental syphilis screening,0 to 11 m,939,802,231,2501,519,1170,,,,,,,1,0,0.1,0,0.6,11083,,86,99,southeast asia,"southeast asia, east asia, and oceania",eligible,10.82,prevention,Syphilis prevention,0.52,0.44
183,mauritius,Tuberculosis,Xpert TB test,all ages,1846,1319,263,6577,820,2328,,,,,,,48,27928,608.6,356552.3,12.1,11083,,64.6,99,southeast asia,"southeast asia, east asia, and oceania",not eligible,24.98,prevention,Tuberculosis prevention,0.52,0.44
183,mauritius,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",2341,1239,136,11178,589,2716,,,,,,,5366,4971,685.8,635.3,58.2,11083,93.5,,,southeast asia,"southeast asia, east asia, and oceania",eligible,82.01,prevention,HIV/AIDS prevention,0.52,0.44
183,mauritius,HIV/AIDS,ART for prevention,adults,4564,2546,312,20782,1252,5180,,,,,,,420,320,4462.8,3392.7,58.2,11083,93.5,,,southeast asia,"southeast asia, east asia, and oceania",eligible,66.5,art,HIV/AIDS art,0.52,0.44
183,mauritius,Tuberculosis,Preventive therapy for TB,adults,6776,4913,1028,25548,2914,8180,,,,,,,56,32830,596.8,348583.5,3.45,11083,64,,,southeast asia,"southeast asia, east asia, and oceania",not eligible,24.85,prevention,Tuberculosis prevention,0.52,0.44
183,mauritius,Tuberculosis,BCG vaccine against TB,0 to 4 y,7270,4412,614,28644,2336,8959,,,,,,,8,4881,5.2,3141.6,0.01,11083,80,,,southeast asia,"southeast asia, east asia, and oceania",not eligible,46.69,prevention,Tuberculosis prevention,0.52,0.44
183,mauritius,HIV/AIDS,ART for prevention,0 to 9 y,8316,4702,480,38801,2070,9531,,,,,,,35,6,47,7.7,133.5,11083,93.5,,,southeast asia,"southeast asia, east asia, and oceania",eligible,80.85,art,HIV/AIDS art,0.52,0.44
183,mauritius,HIV/AIDS,PREP for heterosexuals,adults,15415,8492,732,74345,3817,16707,,,,,,,420,320,4462.8,3392.7,28.8,11083,67,,,southeast asia,"southeast asia, east asia, and oceania",eligible,101.54,prevention,HIV/AIDS prevention,0.52,0.44
183,mauritius,HIV/AIDS,PREP for MSM,adults,16610,8950,838,81739,4249,18549,,,,,,,348,247,3693.1,2623.2,28.8,11083,67,,,southeast asia,"southeast asia, east asia, and oceania",eligible,97.51,prevention,HIV/AIDS prevention,0.52,0.44
25,micronesia (federated states of),Syphilis,Antental syphilis screening,0 to 11 m,8,7,2,20,5,10,,,,,,,11763,0,226.3,0,0.6,3761,,86,99,oceania,"southeast asia, east asia, and oceania",eligible,9,prevention,Syphilis prevention,0.51,0.31
25,micronesia (federated states of),Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,451,36766,460.6,37543.9,11.27,3761,93,,,oceania,"southeast asia, east asia, and oceania",eligible,196.74,prevention,Tuberculosis prevention,0.51,0.31
25,micronesia (federated states of),Tuberculosis,Xpert TB test,all ages,408,295,63,1452,180,515,,,,,,,451,36766,460.6,37543.9,12.1,3761,,64.6,99,oceania,"southeast asia, east asia, and oceania",eligible,23.15,prevention,Tuberculosis prevention,0.51,0.31
25,micronesia (federated states of),HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",1413,736,85,6717,348,1604,,,,,,,43869,17116,843.9,329.3,58.2,3761,93.5,,,oceania,"southeast asia, east asia, and oceania",eligible,79.4,prevention,HIV/AIDS prevention,0.51,0.31
25,micronesia (federated states of),Tuberculosis,Preventive therapy for TB,adults,1609,1131,222,5821,657,1900,,,,,,,636,48778,449.4,34488.5,3.45,3761,64,,,oceania,"southeast asia, east asia, and oceania",eligible,26.26,prevention,Tuberculosis prevention,0.51,0.31
25,micronesia (federated states of),Tuberculosis,BCG vaccine against TB,0 to 4 y,2176,1318,182,9417,696,2624,,,,,,,62,15497,6.1,1512.2,0.01,3761,80,,,oceania,"southeast asia, east asia, and oceania",eligible,51.77,prevention,Tuberculosis prevention,0.51,0.31
25,micronesia (federated states of),HIV/AIDS,ART for prevention,adults,2670,1465,194,12504,732,3022,,,,,,,2910,1241,2057.2,877.2,58.2,3761,93.5,,,oceania,"southeast asia, east asia, and oceania",eligible,64.49,art,HIV/AIDS art,0.51,0.31
25,micronesia (federated states of),HIV/AIDS,ART for prevention,0 to 9 y,3843,2256,265,18051,1024,4385,,,,,,,857,106,172.9,21.4,133.5,3761,93.5,,,oceania,"southeast asia, east asia, and oceania",eligible,68.01,art,HIV/AIDS art,0.51,0.31
25,micronesia (federated states of),HIV/AIDS,PREP for heterosexuals,adults,7830,4294,380,36905,1998,8534,,,,,,,2910,1241,2057.2,877.2,28.8,3761,67,,,oceania,"southeast asia, east asia, and oceania",eligible,97.14,prevention,HIV/AIDS prevention,0.51,0.31
25,micronesia (federated states of),HIV/AIDS,PREP for MSM,adults,9436,5100,467,46904,2401,10348,,,,,,,1750,753,1237.2,532.1,28.8,3761,67,,,oceania,"southeast asia, east asia, and oceania",eligible,100.48,prevention,HIV/AIDS prevention,0.51,0.31
